"state","year","quarter","txn_type","transactions","amount_inr","atv_inr","period"
"Tripura",2019,4,"Peer-to-peer payments",359076,1071507585.99835,2984.06907172395,"2019 Q4"
"Tripura",2019,4,"Merchant payments",62458,51274033.7207277,820.936208663865,"2019 Q4"
"Tripura",2019,4,"Financial Services",2239,377097.667131084,168.422361380565,"2019 Q4"
"Tripura",2019,4,"Others",4272,4239791.58504305,992.460577023186,"2019 Q4"
"Tripura",2020,1,"Recharge & bill payments",449584,114355218.03514,254.3578464428,"2020 Q1"
"Tripura",2020,1,"Peer-to-peer payments",366218,1400694933.57015,3824.7572035513,"2020 Q1"
"Tripura",2020,1,"Merchant payments",102861,68590603.6377098,666.828084868996,"2020 Q1"
"Tripura",2020,1,"Financial Services",1722,1066651.52172191,619.425970802503,"2020 Q1"
"Tripura",2020,1,"Others",4117,4071399.62377326,988.923882383595,"2020 Q1"
"Tripura",2020,2,"Recharge & bill payments",600206,163220166.766435,271.940245126565,"2020 Q2"
"Tripura",2020,2,"Peer-to-peer payments",346863,1501452755.68902,4328.66219714706,"2020 Q2"
"Tripura",2020,2,"Merchant payments",97816,99795973.6079403,1020.24181737078,"2020 Q2"
"Tripura",2020,2,"Financial Services",2904,2247782.52197346,774.029794067996,"2020 Q2"
"Tripura",2020,2,"Others",4731,2459205.00058899,519.806594924749,"2020 Q2"
"Tripura",2020,3,"Recharge & bill payments",627363,185201997.279609,295.207076731667,"2020 Q3"
"Tripura",2020,3,"Peer-to-peer payments",477769,1959371082.9173,4101.08458882284,"2020 Q3"
"Tripura",2020,3,"Merchant payments",202106,190218136.280884,941.180055420839,"2020 Q3"
"Tripura",2020,3,"Financial Services",3828,3141391.575543,820.6352078221,"2020 Q3"
"Tripura",2020,3,"Others",6819,3886908.16254365,570.01146246424,"2020 Q3"
"Tripura",2020,4,"Peer-to-peer payments",650386,2683789889.83192,4126.45704217483,"2020 Q4"
"Tripura",2020,4,"Recharge & bill payments",631611,192385823.432201,304.595428882969,"2020 Q4"
"Tripura",2020,4,"Merchant payments",357567,296872485.41565,830.256946014733,"2020 Q4"
"Tripura",2020,4,"Financial Services",4084,3666639.3086976,897.805903207052,"2020 Q4"
"Tripura",2020,4,"Others",8242,5416158.23283895,657.141256107613,"2020 Q4"
"Tripura",2021,1,"Peer-to-peer payments",643366,2821226150.59191,4385.10295942265,"2021 Q1"
"Tripura",2021,1,"Recharge & bill payments",508718,173211140.893465,340.485575296068,"2021 Q1"
"Tripura",2021,1,"Merchant payments",350366,333743281.321038,952.556130791909,"2021 Q1"
"Tripura",2021,1,"Financial Services",3146,2879929.22283315,915.425690665337,"2021 Q1"
"Tripura",2021,1,"Others",5827,4281067.76416595,734.694999856865,"2021 Q1"
"Tripura",2021,2,"Peer-to-peer payments",703728,2865655130.43132,4072.1061694736,"2021 Q2"
"Tripura",2021,2,"Recharge & bill payments",589839,189808502.905052,321.797139397449,"2021 Q2"
"Tripura",2021,2,"Merchant payments",440060,404915546.51771,920.13713247673,"2021 Q2"
"Tripura",2021,2,"Financial Services",3656,3503925.33810616,958.404085915252,"2021 Q2"
"Tripura",2021,2,"Others",7146,4271255.84407785,597.712824528107,"2021 Q2"
"Uttarakhand",2018,1,"Recharge & bill payments",730428,124377517.334914,170.280325144866,"2018 Q1"
"Uttarakhand",2018,1,"Peer-to-peer payments",399545,1296603346.33459,3245.19978058689,"2018 Q1"
"Uttarakhand",2018,1,"Merchant payments",35382,39372913.1042441,1112.79501170776,"2018 Q1"
"Uttarakhand",2018,1,"Financial Services",27761,5637758.55634949,203.081969538183,"2018 Q1"
"Uttarakhand",2018,1,"Others",53569,42553823.1937802,794.374044573918,"2018 Q1"
"Uttarakhand",2018,2,"Recharge & bill payments",946332,193802092.823487,204.792919211743,"2018 Q2"
"Uttarakhand",2018,2,"Peer-to-peer payments",620490,2358941864.76821,3801.74034193655,"2018 Q2"
"Uttarakhand",2018,2,"Merchant payments",60494,66946005.7589013,1106.65530067282,"2018 Q2"
"Uttarakhand",2018,2,"Financial Services",29919,7913276.77850113,264.490015658984,"2018 Q2"
"Uttarakhand",2018,2,"Others",46887,52152138.4219401,1112.29420568473,"2018 Q2"
"Uttarakhand",2018,3,"Peer-to-peer payments",1049725,3356030294.93064,3197.05665286684,"2018 Q3"
"Uttarakhand",2018,3,"Recharge & bill payments",1004356,239244556.766465,238.206927390751,"2018 Q3"
"Uttarakhand",2018,3,"Merchant payments",112342,84447374.8658352,751.699051697808,"2018 Q3"
"Uttarakhand",2018,3,"Financial Services",22792,4334709.90964584,190.185587471299,"2018 Q3"
"Uttarakhand",2018,3,"Others",39917,42516103.3859027,1065.11269348655,"2018 Q3"
"Uttarakhand",2018,4,"Peer-to-peer payments",1556731,5072621132.34354,3258.50845929293,"2018 Q4"
"Uttarakhand",2018,4,"Recharge & bill payments",1252124,292877734.337955,233.904736542032,"2018 Q4"
"Uttarakhand",2018,4,"Merchant payments",289733,228453045.854609,788.495082902566,"2018 Q4"
"Uttarakhand",2018,4,"Financial Services",29916,6035161.09889269,201.736899949615,"2018 Q4"
"Uttarakhand",2018,4,"Others",50257,54285064.3288897,1080.14931907773,"2018 Q4"
"Uttarakhand",2019,1,"Peer-to-peer payments",3499130,6512361464.49607,1861.13732970655,"2019 Q1"
"Uttarakhand",2019,1,"Recharge & bill payments",1590269,394631055.693184,248.153649283979,"2019 Q1"
"Uttarakhand",2019,1,"Merchant payments",372290,226281078.769941,607.808640495154,"2019 Q1"
"Uttarakhand",2019,1,"Financial Services",28784,3951610.30495379,137.284960566766,"2019 Q1"
"Uttarakhand",2019,1,"Others",55528,46303966.0097978,833.884995133947,"2019 Q1"
"Uttarakhand",2019,2,"Peer-to-peer payments",2383662,7752954670.5802,3252.5394416575,"2019 Q2"
"Uttarakhand",2019,2,"Recharge & bill payments",1616176,454962951.913659,281.505821094769,"2019 Q2"
"Uttarakhand",2019,2,"Merchant payments",721858,323876953.410436,448.671280792671,"2019 Q2"
"Uttarakhand",2019,2,"Financial Services",21852,2550386.47741415,116.711810242273,"2019 Q2"
"Uttarakhand",2019,2,"Others",69727,54187888.5367714,777.143553240085,"2019 Q2"
"Uttarakhand",2019,3,"Peer-to-peer payments",2313544,8512622076.43633,3679.47273811794,"2019 Q3"
"Uttarakhand",2019,3,"Recharge & bill payments",2201606,683772296.974849,310.578866961141,"2019 Q3"
"Uttarakhand",2019,3,"Merchant payments",1121052,480794827.1193,428.878256422806,"2019 Q3"
"Uttarakhand",2019,3,"Financial Services",12119,4570326.19200425,377.120735374556,"2019 Q3"
"Uttarakhand",2019,3,"Others",62155,47272543.2948396,760.558978277526,"2019 Q3"
"Uttarakhand",2019,4,"Peer-to-peer payments",3210116,11020339546.6049,3433.00352591772,"2019 Q4"
"Uttarakhand",2019,4,"Recharge & bill payments",2547173,817728111.457631,321.033597426492,"2019 Q4"
"Uttarakhand",2019,4,"Merchant payments",1542944,701746516.873136,454.810101256517,"2019 Q4"
"Uttarakhand",2019,4,"Financial Services",11585,3555524.37672213,306.907585388186,"2019 Q4"
"Uttarakhand",2019,4,"Others",50298,30336605.8383335,603.137417756839,"2019 Q4"
"Uttarakhand",2020,1,"Peer-to-peer payments",3792776,13999676596.8658,3691.14247634603,"2020 Q1"
"Uttarakhand",2020,1,"Recharge & bill payments",2990764,1028598924.4454,343.925139009765,"2020 Q1"
"Uttarakhand",2020,1,"Merchant payments",2289657,1094245197.23566,477.907912510765,"2020 Q1"
"Uttarakhand",2020,1,"Financial Services",10246,8180881.80869304,798.446399443006,"2020 Q1"
"Uttarakhand",2020,1,"Others",48341,27378658.6319214,566.36516894399,"2020 Q1"
"Uttarakhand",2020,2,"Recharge & bill payments",3755695,1303523584.94226,347.079191718779,"2020 Q2"
"Uttarakhand",2020,2,"Peer-to-peer payments",3656029,13572964169.6902,3712.48810381159,"2020 Q2"
"Uttarakhand",2020,2,"Merchant payments",1587042,1181497493.02832,744.465170441816,"2020 Q2"
"Uttarakhand",2020,2,"Financial Services",15023,17612288.0577195,1172.35492629432,"2020 Q2"
"Uttarakhand",2020,2,"Others",33981,18590166.3824085,547.075318042686,"2020 Q2"
"Uttarakhand",2020,3,"Peer-to-peer payments",4836512,18377468807.4499,3799.73600963874,"2020 Q3"
"Uttarakhand",2020,3,"Recharge & bill payments",3751993,1509373287.69705,402.285741923572,"2020 Q3"
"Uttarakhand",2020,3,"Merchant payments",3164623,2166776519.85367,684.687092223519,"2020 Q3"
"Uttarakhand",2020,3,"Financial Services",20455,26449980.5841113,1293.08142674707,"2020 Q3"
"Uttarakhand",2020,3,"Others",45352,23442372.4217682,516.898315879525,"2020 Q3"
"Uttarakhand",2020,4,"Peer-to-peer payments",6748183,25748737002.1362,3815.65482176998,"2020 Q4"
"Uttarakhand",2020,4,"Merchant payments",6629201,4274032856.64652,644.72820429589,"2020 Q4"
"Uttarakhand",2020,4,"Recharge & bill payments",4140391,1697819950.55647,410.062709187724,"2020 Q4"
"Uttarakhand",2020,4,"Financial Services",27120,29791064.7617973,1098.49058856185,"2020 Q4"
"Uttarakhand",2020,4,"Others",68376,42358455.00938,619.493024005207,"2020 Q4"
"Uttarakhand",2021,1,"Merchant payments",8393767,5283142247.06577,629.412544697246,"2021 Q1"
"Uttarakhand",2021,1,"Peer-to-peer payments",7981710,29202365442.6344,3658.66029242285,"2021 Q1"
"Uttarakhand",2021,1,"Recharge & bill payments",4146569,1727960484.03028,416.720542701757,"2021 Q1"
"Uttarakhand",2021,1,"Financial Services",30208,38400863.995605,1271.21504222739,"2021 Q1"
"Uttarakhand",2021,1,"Others",56148,36320362.1723338,646.868315386724,"2021 Q1"
"Uttarakhand",2021,2,"Peer-to-peer payments",9374939,32674145244.3906,3485.2648368582,"2021 Q2"
"Uttarakhand",2021,2,"Merchant payments",9134389,6257528832.05719,685.051713043663,"2021 Q2"
"Uttarakhand",2021,2,"Recharge & bill payments",5388285,1979824048.81571,367.431204699772,"2021 Q2"
"Uttarakhand",2021,2,"Financial Services",31497,35404991.8746762,1124.07505078821,"2021 Q2"
"Uttarakhand",2021,2,"Others",71322,43914757.7000185,615.725269902954,"2021 Q2"
"Uttar Pradesh",2018,1,"Recharge & bill payments",7003704,1201827543.88164,171.598848820801,"2018 Q1"
"Uttar Pradesh",2018,1,"Peer-to-peer payments",4123625,11786969148.7605,2858.39986632162,"2018 Q1"
"Uttar Pradesh",2018,1,"Merchant payments",442436,428301434.275486,968.052857985078,"2018 Q1"
"Uttar Pradesh",2018,1,"Financial Services",397328,75150444.9910811,189.139564770369,"2018 Q1"
"Uttar Pradesh",2018,1,"Others",570712,447722351.313852,784.49787513466,"2018 Q1"
"Uttar Pradesh",2018,2,"Recharge & bill payments",9232131,2044535461.4826,221.45867097018,"2018 Q2"
"Uttar Pradesh",2018,2,"Peer-to-peer payments",6484369,22197440015.9455,3423.22283262188,"2018 Q2"
"Uttar Pradesh",2018,2,"Merchant payments",909545,799920463.267408,879.473212724393,"2018 Q2"
"Uttar Pradesh",2018,2,"Financial Services",563213,105536911.840266,187.383657408948,"2018 Q2"
"Uttar Pradesh",2018,2,"Others",521685,572768843.164163,1097.92085868707,"2018 Q2"
"Uttar Pradesh",2018,3,"Peer-to-peer payments",13828768,32944051606.9827,2382.28391762612,"2018 Q3"
"Uttar Pradesh",2018,3,"Recharge & bill payments",9140873,2485029062.88995,271.859051415543,"2018 Q3"
"Uttar Pradesh",2018,3,"Merchant payments",2397448,1012726185.11695,422.418415380417,"2018 Q3"
"Uttar Pradesh",2018,3,"Financial Services",603303,76605144.6577665,126.976236912077,"2018 Q3"
"Uttar Pradesh",2018,3,"Others",544964,493702369.593628,905.93574913871,"2018 Q3"
"Uttar Pradesh",2018,4,"Peer-to-peer payments",15804910,48836291123.9147,3089.94427199615,"2018 Q4"
"Uttar Pradesh",2018,4,"Recharge & bill payments",11976808,3040717446.72878,253.88379330526,"2018 Q4"
"Uttar Pradesh",2018,4,"Merchant payments",6953857,2480267671.25979,356.675104371544,"2018 Q4"
"Uttar Pradesh",2018,4,"Financial Services",517619,76250539.858519,147.310164152628,"2018 Q4"
"Uttar Pradesh",2018,4,"Others",847573,663216794.155466,782.489289011644,"2018 Q4"
"Uttar Pradesh",2019,1,"Peer-to-peer payments",32062452,68506766330.4514,2136.66647611516,"2019 Q1"
"Uttar Pradesh",2019,1,"Recharge & bill payments",15400713,4231102032.95644,274.73416542185,"2019 Q1"
"Uttar Pradesh",2019,1,"Merchant payments",8558766,3105904146.20853,362.891583460575,"2019 Q1"
"Uttar Pradesh",2019,1,"Financial Services",389733,43341558.4853554,111.208336182349,"2019 Q1"
"Uttar Pradesh",2019,1,"Others",912840,637066065.907836,697.894555352347,"2019 Q1"
"Uttar Pradesh",2019,2,"Peer-to-peer payments",27105049,87581482658.9486,3231.18702566996,"2019 Q2"
"Uttar Pradesh",2019,2,"Recharge & bill payments",17551537,5627886175.90936,320.64919305411,"2019 Q2"
"Uttar Pradesh",2019,2,"Merchant payments",12733089,4894223107.45232,384.370446751163,"2019 Q2"
"Uttar Pradesh",2019,2,"Financial Services",264091,38169259.945291,144.530710797759,"2019 Q2"
"Uttar Pradesh",2019,2,"Others",1229734,775758168.420103,630.834122192363,"2019 Q2"
"Uttar Pradesh",2019,3,"Peer-to-peer payments",26990786,95134023863.9796,3524.68519679196,"2019 Q3"
"Uttar Pradesh",2019,3,"Recharge & bill payments",20359672,8000160942.59539,392.941543586527,"2019 Q3"
"Uttar Pradesh",2019,3,"Merchant payments",19625935,7399443975.24218,377.023768561456,"2019 Q3"
"Uttar Pradesh",2019,3,"Financial Services",258548,51363215.1459786,198.6602686773,"2019 Q3"
"Uttar Pradesh",2019,3,"Others",1389018,683145478.086531,491.819024725764,"2019 Q3"
"Uttar Pradesh",2019,4,"Peer-to-peer payments",40540310,126564888408.132,3121.95166756574,"2019 Q4"
"Uttar Pradesh",2019,4,"Recharge & bill payments",24299776,9082140369.77497,373.754077806107,"2019 Q4"
"Uttar Pradesh",2019,4,"Merchant payments",20582052,9412924984.9687,457.336566099857,"2019 Q4"
"Uttar Pradesh",2019,4,"Financial Services",242936,45686806.8309381,188.061081235132,"2019 Q4"
"Uttar Pradesh",2019,4,"Others",1239931,433285937.588854,349.443588061637,"2019 Q4"
"Uttar Pradesh",2020,1,"Peer-to-peer payments",39581157,147734706846.561,3732.4504396514,"2020 Q1"
"Uttar Pradesh",2020,1,"Recharge & bill payments",29777603,11168417430.6522,375.060995697075,"2020 Q1"
"Uttar Pradesh",2020,1,"Merchant payments",26741638,13072371616.8717,488.839599760931,"2020 Q1"
"Uttar Pradesh",2020,1,"Financial Services",139990,64365117.409359,459.783680329731,"2020 Q1"
"Uttar Pradesh",2020,1,"Others",998744,376573949.20359,377.047520889828,"2020 Q1"
"Uttar Pradesh",2020,2,"Recharge & bill payments",42229417,14668026056.3681,347.34142923091,"2020 Q2"
"Uttar Pradesh",2020,2,"Peer-to-peer payments",39434202,150079524408.869,3805.82126167708,"2020 Q2"
"Uttar Pradesh",2020,2,"Merchant payments",18625913,13655151082.5747,733.126536270984,"2020 Q2"
"Uttar Pradesh",2020,2,"Financial Services",150360,131930242.903717,877.429122796735,"2020 Q2"
"Uttar Pradesh",2020,2,"Others",412073,209384339.572321,508.1243846899,"2020 Q2"
"Uttar Pradesh",2020,3,"Peer-to-peer payments",54449911,207530912756.73,3811.40958626599,"2020 Q3"
"Uttar Pradesh",2020,3,"Recharge & bill payments",37465163,16437365640.8534,438.73733155394,"2020 Q3"
"Uttar Pradesh",2020,3,"Merchant payments",34697942,24224433240.8362,698.151874276469,"2020 Q3"
"Uttar Pradesh",2020,3,"Financial Services",206210,194129227.543742,941.415195886436,"2020 Q3"
"Uttar Pradesh",2020,3,"Others",586033,303114557.098977,517.231208991605,"2020 Q3"
"Uttar Pradesh",2020,4,"Peer-to-peer payments",75433782,294401153346.763,3902.77599162088,"2020 Q4"
"Uttar Pradesh",2020,4,"Merchant payments",61922138,44438824680.6709,717.656497594946,"2020 Q4"
"Uttar Pradesh",2020,4,"Recharge & bill payments",39570153,17793973968.7619,449.681707542599,"2020 Q4"
"Uttar Pradesh",2020,4,"Financial Services",246868,255803306.137419,1036.19467139289,"2020 Q4"
"Uttar Pradesh",2020,4,"Others",994576,539071475.934232,542.011345472073,"2020 Q4"
"Uttar Pradesh",2021,1,"Peer-to-peer payments",85539321,321609613378.678,3759.78683977019,"2021 Q1"
"Uttar Pradesh",2021,1,"Merchant payments",78873969,55362244381.4368,701.907677315399,"2021 Q1"
"Uttar Pradesh",2021,1,"Recharge & bill payments",38981894,18563189222.3282,476.200289866065,"2021 Q1"
"Uttar Pradesh",2021,1,"Financial Services",250656,266104783.744957,1061.63340891484,"2021 Q1"
"Uttar Pradesh",2021,1,"Others",853707,486435811.37712,569.792459681272,"2021 Q1"
"Uttar Pradesh",2021,2,"Peer-to-peer payments",102927942,388761820128.456,3777.02898332948,"2021 Q2"
"Uttar Pradesh",2021,2,"Merchant payments",84860582,70351401159.7878,829.023316853846,"2021 Q2"
"Uttar Pradesh",2021,2,"Recharge & bill payments",53030710,22266927128.754,419.887403520602,"2021 Q2"
"Uttar Pradesh",2021,2,"Financial Services",270944,266853066.829625,984.901185594163,"2021 Q2"
"Uttar Pradesh",2021,2,"Others",858953,525487682.558401,611.776991940655,"2021 Q2"
"West Bengal",2018,1,"Recharge & bill payments",5773831,964309485.959238,167.013805211694,"2018 Q1"
"West Bengal",2018,1,"Peer-to-peer payments",4383075,8874266825.98577,2024.66688933814,"2018 Q1"
"West Bengal",2018,1,"Financial Services",665171,119502271.669444,179.656466787404,"2018 Q1"
"West Bengal",2018,1,"Merchant payments",443378,366788699.657131,827.259583599391,"2018 Q1"
"West Bengal",2018,1,"Others",444770,301111268.868638,677.0044491954,"2018 Q1"
"West Bengal",2018,2,"Peer-to-peer payments",8284944,15889890046.8628,1917.92365124771,"2018 Q2"
"West Bengal",2018,2,"Recharge & bill payments",7360522,1563841173.83966,212.463351626374,"2018 Q2"
"West Bengal",2018,2,"Financial Services",1121570,160809685.938863,143.379089971079,"2018 Q2"
"West Bengal",2018,2,"Merchant payments",937608,715914360.819237,763.554023450351,"2018 Q2"
"West Bengal",2018,2,"Others",377802,298728202.743325,790.70042705789,"2018 Q2"
"West Bengal",2018,3,"Peer-to-peer payments",41882429,38439798815.2378,917.802518455599,"2018 Q3"
"West Bengal",2018,3,"Recharge & bill payments",7596315,1992473341.27506,262.294723332966,"2018 Q3"
"West Bengal",2018,3,"Merchant payments",2252265,979603555.13971,434.941516713047,"2018 Q3"
"West Bengal",2018,3,"Financial Services",1619524,185187032.8965,114.34658140077,"2018 Q3"
"West Bengal",2018,3,"Others",354883,246871438.629306,695.641771032442,"2018 Q3"
"West Bengal",2018,4,"Peer-to-peer payments",17154995,35303180047.0614,2057.89509393978,"2018 Q4"
"West Bengal",2018,4,"Recharge & bill payments",9425082,2467741143.2258,261.827021051467,"2018 Q4"
"West Bengal",2018,4,"Merchant payments",8633569,2294203496.65753,265.730603028427,"2018 Q4"
"West Bengal",2018,4,"Financial Services",734796,93755616.5228362,127.594075801768,"2018 Q4"
"West Bengal",2018,4,"Others",565106,330738908.236709,585.268796007668,"2018 Q4"
"West Bengal",2019,1,"Peer-to-peer payments",27374206,44170923881.7442,1613.59653250743,"2019 Q1"
"West Bengal",2019,1,"Recharge & bill payments",11659948,3021107711.90216,259.101302330178,"2019 Q1"
"West Bengal",2019,1,"Merchant payments",7636726,2645438308.33847,346.410007159936,"2019 Q1"
"West Bengal",2019,1,"Financial Services",525650,47986448.4693669,91.2897336048072,"2019 Q1"
"West Bengal",2019,1,"Others",429858,279216273.42549,649.554674858884,"2019 Q1"
"West Bengal",2019,2,"Peer-to-peer payments",20285958,48394974398.3783,2385.63909076309,"2019 Q2"
"West Bengal",2019,2,"Merchant payments",13646142,4657258459.14554,341.287556522975,"2019 Q2"
"West Bengal",2019,2,"Recharge & bill payments",12129638,3676123279.38009,303.069496334523,"2019 Q2"
"West Bengal",2019,2,"Financial Services",421037,45646046.9884631,108.413386444572,"2019 Q2"
"West Bengal",2019,2,"Others",540760,331688935.226313,613.375499715794,"2019 Q2"
"West Bengal",2019,3,"Merchant payments",30804036,8273187167.07885,268.574779197078,"2019 Q3"
"West Bengal",2019,3,"Peer-to-peer payments",21522913,57058405341.4809,2651.05403443674,"2019 Q3"
"West Bengal",2019,3,"Recharge & bill payments",13011501,4832486821.88857,371.401179763086,"2019 Q3"
